sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
010300016_,шт,Алматы,2026-02-18,20000017801,18.0,73,180,2.0,13.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,52.0,False,monthly_and_transactions_not_reconciled
010300016_,шт,Алматы,2026-05-28,20000056092,36.0,65,180,2.0,21.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,50.0,False,monthly_and_transactions_not_reconciled
010300016_,шт,Алматы,2026-06-23,20000068009,20.0,75,180,1.0,13.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,True,63.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300016_,шт,Алматы,2026-08-24,20000097061,45.0,73,180,2.0,13.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,131.0,False,monthly_and_transactions_not_reconciled
010300016_,шт,Алматы,2026-08-26,20000098472,20.0,77,180,2.0,13.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,131.0,False,monthly_and_transactions_not_reconciled
010300016_,шт,Алматы,2026-09-19,20000110200,18.0,85,180,2.0,13.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2025-02-06,20000012192,75.0,10,180,4.0,13.25,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,119.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2025-04-15,20000036695,100.0,30,180,3.0,17.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,53.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2025-04-26,20000040969,24.0,32,180,3.0,18.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,53.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2025-06-04,20000056720,60.0,41,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,124.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2025-10-08,20000111898,36.0,50,180,2.0,13.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,65.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2025-11-21,20000131768,17.0,52,180,2.0,13.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,44.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2025-12-29,20000148675,20.0,50,180,2.0,9.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,44.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2026-02-18,30000000408,10.0,70,180,1.0,9.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,42.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2026-02-20,20000017989,10.0,72,180,1.0,9.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,42.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2026-03-20,20000028784,12.0,73,180,1.0,9.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,True,53.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300017_,шт,Алматы,2026-04-17,30000000970,145.0,75,180,1.0,13.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,True,189.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300017_,шт,Алматы,2026-05-06,20000046498,20.0,75,180,2.0,13.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,82.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2026-05-28,20000056092,36.0,75,180,1.0,15.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,82.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2026-07-30,20000085607,108.0,92,180,2.0,21.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,200.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300017_,шт,Алматы,2026-08-14,20000092767,20.0,95,180,2.0,19.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,89.0,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2026-09-17,20000109346,20.0,105,180,2.0,17.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010300017_,шт,Алматы,2026-09-21,20000110921,203.0,110,180,2.0,17.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010300018_,шт,Алматы,2025-04-26,20000040969,24.0,13,180,3.0,14.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,31.0,False,monthly_and_transactions_not_reconciled
010300018_,шт,Алматы,2025-12-01,20000136046,26.0,29,180,1.0,9.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,19.0,False,monthly_and_transactions_not_reconciled
010300018_,шт,Алматы,2025-12-18,20000143874,18.0,26,180,1.5,15.0,12.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,19.0,False,monthly_and_transactions_not_reconciled
010300018_,шт,Алматы,2026-05-28,20000056092,31.0,32,180,2.5,21.0,20.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,True,46.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300018_,шт,Алматы,2026-07-04,20000073209,36.0,32,180,2.5,18.0,20.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,49.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300020_,шт,Алматы,2025-07-16,20000074379,20.0,34,180,1.5,5.0,12.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,True,23.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300020_,шт,Алматы,2025-12-02,20000136245,9.0,26,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,True,14.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300021_,шт,Алматы,2025-12-23,20000146103,50.0,32,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,61.0,False,monthly_and_transactions_not_reconciled
010300023_,шт,Алматы,2025-07-15,20000074239,14.0,29,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,True,28.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300023_,шт,Алматы,2025-08-20,20000089833,30.0,29,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,True,32.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300023_,шт,Алматы,2025-09-22,20000104242,10.0,33,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,36.0,False,monthly_and_transactions_not_reconciled
010300023_,шт,Алматы,2025-09-27,20000106751,19.0,36,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,36.0,False,monthly_and_transactions_not_reconciled
010300023_,шт,Алматы,2026-06-08,20000060491,10.0,31,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,True,19.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300023_,шт,Алматы,2026-08-14,20000092812,18.0,36,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,True,30.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300052_,шт,Алматы,2026-05-05,20000046602,15.0,9,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,True,15.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300053_,шт,Алматы,2025-01-13,20000002657,60.0,9,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,527.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-01-20,20000005220,50.0,21,180,6.0,39.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,527.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-01-30,20000009060,60.0,39,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,527.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-02-06,20000011838,60.0,47,180,5.0,32.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,440.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-04-04,20000032123,60.0,135,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,935.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-04-09,20000033515,60.0,142,180,6.0,32.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,935.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-04-11,20000035382,60.0,151,180,6.0,40.5,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,935.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-04-29,20000042381,250.0,180,180,6.0,39.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,935.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-05-02,20000042874,60.0,188,180,6.0,39.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,576.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-05-26,20000052800,120.0,232,180,6.0,39.75,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,576.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-05-28,30000032053,60.0,238,180,6.0,41.25,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,576.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-06-04,20000057094,49.0,249,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,1003.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-06-05,20000057935,225.0,254,180,6.0,41.25,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,1003.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-06-17,20000061520,200.0,278,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,1003.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-06-19,20000063315,60.0,284,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,1003.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-07-15,20000073441,60.0,323,180,6.0,40.5,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,1029.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-07-16,20000074208,60.0,325,180,6.0,39.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,1029.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-07-30,20000080411,60.0,354,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,1029.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-08-02,30000032752,60.0,360,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,760.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-08-12,20000084947,60.0,354,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,760.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-08-18,20000088754,67.0,355,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,760.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-08-21,20000090820,50.0,356,180,6.0,39.75,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,760.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-08-21,20000090821,70.0,356,180,6.0,39.75,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,760.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-10-08,20000110720,96.0,395,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,1593.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-10-08,20000111594,322.0,395,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,1593.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-10-17,20000115716,60.0,409,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,1593.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-10-31,20000121207,576.0,398,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,1593.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-11-05,20000124087,179.0,399,180,6.0,42.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,539.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-12-15,20000142402,270.0,417,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,913.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-12-24,20000146764,60.0,420,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,913.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2025-12-29,20000147667,141.0,426,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,913.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-01-15,20000003892,60.0,401,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,505.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-01-23,20000007374,60.0,389,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,505.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-02-05,20000012164,120.0,382,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,806.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-02-19,20000017992,288.0,377,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,806.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-02-25,20000020465,144.0,373,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,806.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-03-26,20000029743,60.0,343,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,476.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-03-31,20000031963,60.0,349,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,476.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-04-02,20000032229,60.0,354,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,663.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-04-07,30000000822,60.0,352,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,663.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-04-14,20000037865,83.0,337,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,663.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-04-22,20000040863,60.0,334,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,663.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-04-27,20000042510,134.0,336,180,6.0,30.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,663.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-06-17,20000064639,120.0,302,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,True,529.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300053_,шт,Алматы,2026-06-24,20000067837,60.0,295,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,True,529.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
010300053_,шт,Алматы,2026-07-10,20000075149,56.0,321,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1714.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-07-17,20000079020,60.0,323,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1714.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-07-21,20000080877,120.0,326,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1714.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-07-22,20000080875,290.0,325,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1714.0,False,monthly_and_transactions_not_reconciled
010300053_,шт,Алматы,2026-07-29,20000084773,360.0,328,180,6.0,34.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1714.0,False,monthly_and_transactions_not_reconciled
