sku,month,stock_qty_raw,stock_status
300100018_,2025-03-01,9.0,observed
300100018_,2025-04-01,9.0,observed
300100018_,2025-05-01,9.0,observed
300100018_,2025-06-01,17.0,observed
300100018_,2025-07-01,17.0,observed
300100018_,2025-08-01,17.0,observed
300100018_,2025-09-01,17.0,observed
300100018_,2025-10-01,17.0,observed
300100018_,2025-11-01,17.0,observed
300100018_,2025-12-01,,blank
300100018_,2026-01-01,,blank
300100018_,2026-02-01,,blank
300100018_,2026-03-01,,blank
300100018_,2026-04-01,,blank
300100018_,2026-05-01,,blank
300100018_,2026-06-01,,blank
300100018_,2026-07-01,,blank
300100018_,2026-08-01,,blank
300100018_,2026-09-01,,blank
030200063_,2024-01-01,,blank
030200063_,2024-02-01,,blank
030200063_,2024-03-01,,blank
030200063_,2024-04-01,,blank
030200063_,2024-05-01,,blank
030200063_,2024-06-01,,blank
030200063_,2024-07-01,,blank
030200063_,2024-08-01,,blank
030200063_,2024-09-01,,blank
030200063_,2024-10-01,,blank
030200063_,2024-11-01,,blank
030200063_,2024-12-01,,blank
030200063_,2025-01-01,,blank
030200063_,2025-02-01,,blank
030200063_,2025-03-01,,blank
030200063_,2025-04-01,,blank
030200063_,2025-05-01,,blank
030200063_,2025-06-01,146.0,observed
030200063_,2025-07-01,146.0,observed
030200063_,2025-08-01,146.0,observed
030200063_,2025-09-01,146.0,observed
030200063_,2025-10-01,146.0,observed
030200063_,2025-11-01,146.0,observed
030200063_,2025-12-01,146.0,observed
030200063_,2026-01-01,146.0,observed
030200063_,2026-02-01,146.0,observed
030200063_,2026-03-01,146.0,observed
030200063_,2026-04-01,146.0,observed
030200063_,2026-05-01,146.0,observed
030200063_,2026-06-01,146.0,observed
030200063_,2026-07-01,146.0,observed
030200063_,2026-08-01,146.0,observed
030200063_,2026-09-01,146.0,observed
030200069_,2024-01-01,,blank
030200069_,2024-02-01,,blank
030200069_,2024-03-01,,blank
030200069_,2024-04-01,,blank
030200069_,2024-05-01,,blank
030200069_,2024-06-01,,blank
030200069_,2024-07-01,,blank
030200069_,2024-08-01,,blank
030200069_,2024-09-01,,blank
030200069_,2024-10-01,,blank
030200069_,2024-11-01,,blank
030200069_,2024-12-01,,blank
030200069_,2025-01-01,,blank
030200069_,2025-02-01,,blank
030200069_,2025-03-01,,blank
030200069_,2025-04-01,,blank
030200069_,2025-05-01,,blank
030200069_,2025-06-01,47.0,observed
030200069_,2025-07-01,47.0,observed
030200069_,2025-08-01,47.0,observed
030200069_,2025-09-01,47.0,observed
030200069_,2025-10-01,47.0,observed
030200069_,2025-11-01,47.0,observed
030200069_,2025-12-01,47.0,observed
030200069_,2026-01-01,47.0,observed
030200069_,2026-02-01,47.0,observed
030200069_,2026-03-01,47.0,observed
030200069_,2026-04-01,47.0,observed
030200069_,2026-05-01,47.0,observed
030200069_,2026-06-01,47.0,observed
030200069_,2026-07-01,47.0,observed
030200069_,2026-08-01,47.0,observed
030200069_,2026-09-01,47.0,observed
300200495_,2024-01-01,2.0,observed
300200495_,2024-02-01,,blank
300200495_,2024-03-01,,blank
300200495_,2024-04-01,,blank
300200495_,2024-05-01,,blank
300200495_,2024-06-01,,blank
300200495_,2024-07-01,,blank
300200495_,2024-08-01,,blank
300200495_,2024-09-01,,blank
300200495_,2024-10-01,,blank
300200495_,2024-11-01,,blank
300200495_,2024-12-01,,blank
300200495_,2025-01-01,,blank
300200495_,2025-02-01,,blank
300200495_,2025-03-01,,blank
300200495_,2025-04-01,,blank
300200495_,2025-05-01,,blank
300200495_,2025-06-01,,blank
300200495_,2025-07-01,,blank
300200495_,2025-08-01,,blank
300200495_,2025-09-01,,blank
300200495_,2025-10-01,,blank
300200495_,2025-11-01,,blank
300200495_,2025-12-01,,blank
300200495_,2026-01-01,,blank
300200495_,2026-02-01,,blank
300200495_,2026-03-01,,blank
300200495_,2026-04-01,,blank
300200495_,2026-05-01,,blank
300200495_,2026-06-01,,blank
300200495_,2026-07-01,,blank
300200495_,2026-08-01,,blank
300200495_,2026-09-01,,blank
280300174_,2024-01-01,1891.0,observed
280300174_,2024-02-01,1095.0,observed
280300174_,2024-03-01,866.0,observed
280300174_,2024-04-01,1918.0,observed
280300174_,2024-05-01,8619.0,observed
280300174_,2024-06-01,7186.0,observed
280300174_,2024-07-01,5849.0,observed
280300174_,2024-08-01,6581.0,observed
280300174_,2024-09-01,6344.0,observed
280300174_,2024-10-01,6093.0,observed
280300174_,2024-11-01,4005.0,observed
280300174_,2024-12-01,3030.0,observed
280300174_,2025-01-01,4066.0,observed
280300174_,2025-02-01,3438.0,observed
280300174_,2025-03-01,4135.0,observed
280300174_,2025-04-01,5466.0,observed
280300174_,2025-05-01,4852.0,observed
280300174_,2025-06-01,4372.0,observed
280300174_,2025-07-01,3610.0,observed
280300174_,2025-08-01,3204.0,observed
280300174_,2025-09-01,2585.0,observed
280300174_,2025-10-01,2151.0,observed
280300174_,2025-11-01,3562.0,observed
280300174_,2025-12-01,3501.0,observed
280300174_,2026-01-01,2924.0,observed
280300174_,2026-02-01,2047.0,observed
280300174_,2026-03-01,986.0,observed
280300174_,2026-04-01,1154.0,observed
280300174_,2026-05-01,2802.0,observed
280300174_,2026-06-01,2447.0,observed
280300174_,2026-07-01,2570.0,observed
280300174_,2026-08-01,1690.0,observed
280300174_,2026-09-01,1758.0,observed
030300013_,2024-01-01,568.0,observed
030300013_,2024-02-01,361.0,observed
030300013_,2024-03-01,341.0,observed
030300013_,2024-04-01,232.0,observed
030300013_,2024-05-01,664.0,observed
030300013_,2024-06-01,664.0,observed
030300013_,2024-07-01,614.0,observed
030300013_,2024-08-01,564.0,observed
030300013_,2024-09-01,549.0,observed
030300013_,2024-10-01,478.0,observed
030300013_,2024-11-01,458.0,observed
030300013_,2024-12-01,452.0,observed
030300013_,2025-01-01,400.0,observed
030300013_,2025-02-01,251.0,observed
030300013_,2025-03-01,248.0,observed
030300013_,2025-04-01,356.0,observed
030300013_,2025-05-01,355.0,observed
030300013_,2025-06-01,355.0,observed
030300013_,2025-07-01,229.0,observed
030300013_,2025-08-01,196.0,observed
030300013_,2025-09-01,1.0,observed
030300013_,2025-10-01,1.0,observed
030300013_,2025-11-01,245.0,observed
030300013_,2025-12-01,243.0,observed
030300013_,2026-01-01,224.0,observed
030300013_,2026-02-01,216.0,observed
030300013_,2026-03-01,216.0,observed
030300013_,2026-04-01,216.0,observed
030300013_,2026-05-01,108.0,observed
030300013_,2026-06-01,1.0,observed
030300013_,2026-07-01,1.0,observed
030300013_,2026-08-01,1.0,observed
030300013_,2026-09-01,1.0,observed
030200220_,2024-01-01,1604.0,observed
030200220_,2024-02-01,85.0,observed
030200220_,2024-03-01,34.0,observed
030200220_,2024-04-01,6236.0,observed
030200220_,2024-05-01,12917.0,observed
030200220_,2024-06-01,13083.0,observed
030200220_,2024-07-01,11919.0,observed
030200220_,2024-08-01,11447.0,observed
030200220_,2024-09-01,9254.0,observed
030200220_,2024-10-01,7831.0,observed
030200220_,2024-11-01,6373.0,observed
030200220_,2024-12-01,5760.0,observed
030200220_,2025-01-01,6567.0,observed
030200220_,2025-02-01,5827.0,observed
030200220_,2025-03-01,4828.0,observed
030200220_,2025-04-01,3964.0,observed
030200220_,2025-05-01,9393.0,observed
030200220_,2025-06-01,6942.0,observed
030200220_,2025-07-01,5704.0,observed
030200220_,2025-08-01,6280.0,observed
030200220_,2025-09-01,4579.0,observed
030200220_,2025-10-01,8218.0,observed
030200220_,2025-11-01,6559.0,observed
030200220_,2025-12-01,6067.0,observed
030200220_,2026-01-01,4484.0,observed
030200220_,2026-02-01,3624.0,observed
030200220_,2026-03-01,3967.0,observed
030200220_,2026-04-01,4093.0,observed
030200220_,2026-05-01,4819.0,observed
030200220_,2026-06-01,3571.0,observed
030200220_,2026-07-01,3057.0,observed
030200220_,2026-08-01,2707.0,observed
030200220_,2026-09-01,2430.0,observed
030200219_,2024-01-01,12787.0,observed
030200219_,2024-02-01,12248.0,observed
030200219_,2024-03-01,790.0,observed
030200219_,2024-04-01,7134.0,observed
030200219_,2024-05-01,39852.0,observed
030200219_,2024-06-01,37381.0,observed
030200219_,2024-07-01,34496.0,observed
030200219_,2024-08-01,34124.0,observed
030200219_,2024-09-01,31257.0,observed
030200219_,2024-10-01,28722.0,observed
030200219_,2024-11-01,25851.0,observed
030200219_,2024-12-01,24428.0,observed
030200219_,2025-01-01,23292.0,observed
030200219_,2025-02-01,18395.0,observed
030200219_,2025-03-01,14819.0,observed
030200219_,2025-04-01,23800.0,observed
030200219_,2025-05-01,20798.0,observed
030200219_,2025-06-01,15686.0,observed
030200219_,2025-07-01,9456.0,observed
030200219_,2025-08-01,11452.0,observed
030200219_,2025-09-01,3892.0,observed
030200219_,2025-10-01,17290.0,observed
030200219_,2025-11-01,16045.0,observed
030200219_,2025-12-01,10008.0,observed
030200219_,2026-01-01,18330.0,observed
030200219_,2026-02-01,15611.0,observed
030200219_,2026-03-01,5291.0,observed
030200219_,2026-04-01,21442.0,observed
030200219_,2026-05-01,18756.0,observed
030200219_,2026-06-01,3316.0,observed
030200219_,2026-07-01,20040.0,observed
030200219_,2026-08-01,24274.0,observed
030200219_,2026-09-01,20089.0,observed
030300078_,2024-01-01,13.0,observed
030300078_,2024-02-01,13.0,observed
030300078_,2024-03-01,13.0,observed
030300078_,2024-04-01,113.0,observed
030300078_,2024-05-01,211.0,observed
030300078_,2024-06-01,208.0,observed
030300078_,2024-07-01,149.0,observed
030300078_,2024-08-01,610.0,observed
030300078_,2024-09-01,610.0,observed
030300078_,2024-10-01,580.0,observed
030300078_,2024-11-01,578.0,observed
030300078_,2024-12-01,532.0,observed
030300078_,2025-01-01,525.0,observed
030300078_,2025-02-01,524.0,observed
030300078_,2025-03-01,514.0,observed
030300078_,2025-04-01,12.0,observed
030300078_,2025-05-01,12.0,observed
030300078_,2025-06-01,112.0,observed
030300078_,2025-07-01,72.0,observed
030300078_,2025-08-01,112.0,observed
030300078_,2025-09-01,17.0,observed
030300078_,2025-10-01,117.0,observed
030300078_,2025-11-01,117.0,observed
030300078_,2025-12-01,116.0,observed
030300078_,2026-01-01,111.0,observed
030300078_,2026-02-01,111.0,observed
030300078_,2026-03-01,106.0,observed
030300078_,2026-04-01,106.0,observed
030300078_,2026-05-01,106.0,observed
030300078_,2026-06-01,106.0,observed
030300078_,2026-07-01,106.0,observed
030300078_,2026-08-01,90.0,observed
030300078_,2026-09-01,85.0,observed
030300014_,2024-01-01,919.0,observed
030300014_,2024-02-01,869.0,observed
030300014_,2024-03-01,814.0,observed
030300014_,2024-04-01,734.0,observed
030300014_,2024-05-01,2134.0,observed
030300014_,2024-06-01,1978.0,observed
030300014_,2024-07-01,1867.0,observed
030300014_,2024-08-01,1616.0,observed
030300014_,2024-09-01,1366.0,observed
030300014_,2024-10-01,1150.0,observed
030300014_,2024-11-01,949.0,observed
030300014_,2024-12-01,807.0,observed
030300014_,2025-01-01,891.0,observed
030300014_,2025-02-01,891.0,observed
030300014_,2025-03-01,857.0,observed
030300014_,2025-04-01,4419.0,observed
030300014_,2025-05-01,4228.0,observed
030300014_,2025-06-01,2833.0,observed
030300014_,2025-07-01,2833.0,observed
030300014_,2025-08-01,2288.0,observed
030300014_,2025-09-01,1871.0,observed
030300014_,2025-10-01,1854.0,observed
030300014_,2025-11-01,942.0,observed
030300014_,2025-12-01,1346.0,observed
030300014_,2026-01-01,1789.0,observed
030300014_,2026-02-01,1488.0,observed
030300014_,2026-03-01,1094.0,observed
030300014_,2026-04-01,1618.0,observed
030300014_,2026-05-01,1786.0,observed
030300014_,2026-06-01,1841.0,observed
030300014_,2026-07-01,378.0,observed
030300014_,2026-08-01,1208.0,observed
030300014_,2026-09-01,1203.0,observed
030200298_,2024-01-01,,blank
030200298_,2024-02-01,,blank
030200298_,2024-03-01,,blank
030200298_,2024-04-01,,blank
030200298_,2024-05-01,,blank
030200298_,2024-06-01,,blank
030200298_,2024-07-01,,blank
030200298_,2024-08-01,,blank
030200298_,2024-09-01,,blank
030200298_,2024-10-01,,blank
030200298_,2024-11-01,,blank
030200298_,2024-12-01,,blank
030200298_,2025-01-01,,blank
030200298_,2025-02-01,,blank
030200298_,2025-03-01,,blank
030200298_,2025-04-01,,blank
030200298_,2025-05-01,,blank
030200298_,2025-06-01,,blank
030200298_,2025-07-01,,blank
030200298_,2025-08-01,,blank
030200298_,2025-09-01,,blank
030200298_,2025-10-01,,blank
030200298_,2025-11-01,,blank
030200298_,2025-12-01,,blank
030200298_,2026-01-01,,blank
030200298_,2026-02-01,,blank
030200298_,2026-03-01,,blank
030200298_,2026-04-01,,blank
030200298_,2026-05-01,,blank
030200298_,2026-06-01,,blank
030200298_,2026-07-01,,blank
030200298_,2026-08-01,,blank
030200298_,2026-09-01,,blank
030200193_,2024-01-01,22295.0,observed
030200193_,2024-02-01,1941.0,observed
030200193_,2024-03-01,7.0,observed
030200193_,2024-04-01,37104.0,observed
030200193_,2024-05-01,116088.0,observed
030200193_,2024-06-01,101151.0,observed
030200193_,2024-07-01,82296.0,observed
030200193_,2024-08-01,106177.0,observed
030200193_,2024-09-01,85244.0,observed
030200193_,2024-10-01,68677.0,observed
030200193_,2024-11-01,45940.0,observed
030200193_,2024-12-01,43377.0,observed
030200193_,2025-01-01,75764.0,observed
030200193_,2025-02-01,59196.0,observed
030200193_,2025-03-01,47796.0,observed
030200193_,2025-04-01,120359.0,observed
030200193_,2025-05-01,94722.0,observed
030200193_,2025-06-01,76865.0,observed
030200193_,2025-07-01,51750.0,observed
030200193_,2025-08-01,54660.0,observed
030200193_,2025-09-01,66772.0,observed
030200193_,2025-10-01,57716.0,observed
030200193_,2025-11-01,62879.0,observed
030200193_,2025-12-01,62177.0,observed
030200193_,2026-01-01,56251.0,observed
030200193_,2026-02-01,37220.0,observed
030200193_,2026-03-01,50849.0,observed
030200193_,2026-04-01,63163.0,observed
030200193_,2026-05-01,80753.0,observed
030200193_,2026-06-01,55619.0,observed
030200193_,2026-07-01,49273.0,observed
030200193_,2026-08-01,25273.0,observed
030200193_,2026-09-01,27322.0,observed
030201459_,2024-01-01,,blank
030201459_,2024-02-01,,blank
030201459_,2024-03-01,,blank
030201459_,2024-04-01,,blank
030201459_,2024-05-01,,blank
030201459_,2024-06-01,,blank
030201459_,2024-07-01,,blank
030201459_,2024-08-01,,blank
030201459_,2024-09-01,,blank
030201459_,2024-10-01,,blank
030201459_,2024-11-01,,blank
030201459_,2024-12-01,,blank
030201459_,2025-01-01,,blank
030201459_,2025-02-01,,blank
030201459_,2025-03-01,,blank
030201459_,2025-04-01,,blank
030201459_,2025-05-01,,blank
030201459_,2025-06-01,,blank
030201459_,2025-07-01,,blank
030201459_,2025-08-01,,blank
030201459_,2025-09-01,,blank
030201459_,2025-10-01,,blank
030201459_,2025-11-01,,blank
030201459_,2025-12-01,,blank
030201459_,2026-01-01,,blank
030201459_,2026-02-01,,blank
030201459_,2026-03-01,,blank
030201459_,2026-04-01,,blank
030201459_,2026-05-01,3683.0,observed
030201459_,2026-06-01,3765.0,observed
030201459_,2026-07-01,3018.0,observed
030201459_,2026-08-01,10808.0,observed
030201459_,2026-09-01,7053.0,observed
030200192_,2024-01-01,71594.0,observed
030200192_,2024-02-01,9623.0,observed
030200192_,2024-03-01,49.0,observed
030200192_,2024-04-01,87989.0,observed
030200192_,2024-05-01,277173.0,observed
030200192_,2024-06-01,248438.0,observed
030200192_,2024-07-01,203372.0,observed
030200192_,2024-08-01,274046.0,observed
030200192_,2024-09-01,224194.0,observed
030200192_,2024-10-01,161521.0,observed
030200192_,2024-11-01,115696.0,observed
030200192_,2024-12-01,118075.0,observed
030200192_,2025-01-01,183707.0,observed
030200192_,2025-02-01,134016.0,observed
030200192_,2025-03-01,115664.0,observed
030200192_,2025-04-01,61718.0,observed
030200192_,2025-05-01,250037.0,observed
030200192_,2025-06-01,199124.0,observed
030200192_,2025-07-01,136329.0,observed
030200192_,2025-08-01,130563.0,observed
030200192_,2025-09-01,139191.0,observed
030200192_,2025-10-01,160264.0,observed
030200192_,2025-11-01,142023.0,observed
030200192_,2025-12-01,139814.0,observed
030200192_,2026-01-01,158392.0,observed
030200192_,2026-02-01,119081.0,observed
030200192_,2026-03-01,160838.0,observed
030200192_,2026-04-01,161697.0,observed
030200192_,2026-05-01,179594.0,observed
030200192_,2026-06-01,133507.0,observed
030200192_,2026-07-01,109510.0,observed
030200192_,2026-08-01,132895.0,observed
030200192_,2026-09-01,93532.0,observed
030200201_,2024-01-01,13134.0,observed
030200201_,2024-02-01,2206.0,observed
030200201_,2024-03-01,1.0,observed
030200201_,2024-04-01,30519.0,observed
030200201_,2024-05-01,91391.0,observed
030200201_,2024-06-01,79917.0,observed
030200201_,2024-07-01,64641.0,observed
030200201_,2024-08-01,95609.0,observed
030200201_,2024-09-01,81310.0,observed
030200201_,2024-10-01,62867.0,observed
030200201_,2024-11-01,47749.0,observed
030200201_,2024-12-01,34668.0,observed
030200201_,2025-01-01,58306.0,observed
030200201_,2025-02-01,34973.0,observed
030200201_,2025-03-01,39967.0,observed
030200201_,2025-04-01,16250.0,observed
030200201_,2025-05-01,83377.0,observed
030200201_,2025-06-01,60339.0,observed
030200201_,2025-07-01,41049.0,observed
030200201_,2025-08-01,36039.0,observed
030200201_,2025-09-01,47075.0,observed
030200201_,2025-10-01,32307.0,observed
030200201_,2025-11-01,53510.0,observed
030200201_,2025-12-01,61391.0,observed
030200201_,2026-01-01,56202.0,observed
030200201_,2026-02-01,38692.0,observed
030200201_,2026-03-01,56369.0,observed
030200201_,2026-04-01,48589.0,observed
030200201_,2026-05-01,62016.0,observed
030200201_,2026-06-01,38466.0,observed
030200201_,2026-07-01,38999.0,observed
030200201_,2026-08-01,59302.0,observed
030200201_,2026-09-01,33675.0,observed
300200428_,2024-01-01,929.0,observed
300200428_,2024-02-01,543.0,observed
300200428_,2024-03-01,2097.0,observed
300200428_,2024-04-01,1864.0,observed
300200428_,2024-05-01,5609.0,observed
300200428_,2024-06-01,5063.0,observed
300200428_,2024-07-01,4502.0,observed
300200428_,2024-08-01,3934.0,observed
300200428_,2024-09-01,3226.0,observed
300200428_,2024-10-01,2866.0,observed
300200428_,2024-11-01,2482.0,observed
300200428_,2024-12-01,2299.0,observed
300200428_,2025-01-01,2228.0,observed
300200428_,2025-02-01,1999.0,observed
300200428_,2025-03-01,2035.0,observed
300200428_,2025-04-01,3190.0,observed
300200428_,2025-05-01,3086.0,observed
300200428_,2025-06-01,2451.0,observed
300200428_,2025-07-01,2038.0,observed
300200428_,2025-08-01,2059.0,observed
300200428_,2025-09-01,1889.0,observed
300200428_,2025-10-01,1183.0,observed
300200428_,2025-11-01,1471.0,observed
300200428_,2025-12-01,1695.0,observed
300200428_,2026-01-01,1276.0,observed
300200428_,2026-02-01,1185.0,observed
300200428_,2026-03-01,1503.0,observed
300200428_,2026-04-01,1123.0,observed
300200428_,2026-05-01,1404.0,observed
300200428_,2026-06-01,1282.0,observed
300200428_,2026-07-01,972.0,observed
300200428_,2026-08-01,897.0,observed
300200428_,2026-09-01,890.0,observed
300200442_,2024-01-01,1.0,observed
300200442_,2024-02-01,1.0,observed
300200442_,2024-03-01,1.0,observed
300200442_,2024-04-01,1.0,observed
300200442_,2024-05-01,1.0,observed
300200442_,2024-06-01,1.0,observed
300200442_,2024-07-01,1.0,observed
300200442_,2024-08-01,1.0,observed
300200442_,2024-09-01,1.0,observed
300200442_,2024-10-01,1.0,observed
300200442_,2024-11-01,1.0,observed
300200442_,2024-12-01,1.0,observed
300200442_,2025-01-01,1.0,observed
300200442_,2025-02-01,1.0,observed
300200442_,2025-03-01,1.0,observed
300200442_,2025-04-01,1.0,observed
300200442_,2025-05-01,1.0,observed
300200442_,2025-06-01,1.0,observed
300200442_,2025-07-01,1.0,observed
300200442_,2025-08-01,1.0,observed
